time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
13-10-2023 12:19:00,19690.75,19690.75,19687.10,19687.50,0.00,0,0,0,0
13-10-2023 12:20:00,19690.15,19696.20,19688.15,19694.35,0.00,0,0,0,0
13-10-2023 12:21:00,19696.50,19700.40,19695.20,19698.50,0.00,0,0,0,0
13-10-2023 12:22:00,19701.45,19701.45,19698.00,19698.00,0.00,0,0,0,0
13-10-2023 12:23:00,19699.40,19703.25,19698.30,19702.55,0.00,0,0,0,0
13-10-2023 12:24:00,19705.15,19706.85,19703.00,19704.00,0.00,0,0,0,0
13-10-2023 12:25:00,19706.35,19707.65,19704.35,19705.00,0.00,0,0,0,0
13-10-2023 12:26:00,19707.10,19707.90,19703.45,19704.05,0.00,0,0,0,0
13-10-2023 12:27:00,19706.75,19707.85,19704.40,19705.95,0.00,0,0,0,0
13-10-2023 12:28:00,19708.05,19712.05,19708.05,19708.45,0.00,0,0,0,0
13-10-2023 12:29:00,19710.55,19712.30,19709.70,19709.70,0.00,0,0,0,0
13-10-2023 12:30:00,19710.35,19711.35,19706.45,19707.30,0.00,0,0,0,0
13-10-2023 12:31:00,19707.55,19709.75,19706.65,19707.05,0.00,0,0,0,0
13-10-2023 12:32:00,19709.20,19710.65,19708.15,19708.55,0.00,0,0,0,0
13-10-2023 12:33:00,19710.80,19710.80,19706.75,19706.90,0.00,0,0,0,0
13-10-2023 12:34:00,19708.75,19711.70,19705.20,19708.80,0.00,0,0,0,0
13-10-2023 12:35:00,19711.45,19712.05,19708.00,19708.00,0.00,0,0,0,0
13-10-2023 12:36:00,19711.70,19711.70,19708.60,19709.60,0.00,0,0,0,0
13-10-2023 12:37:00,19711.35,19711.65,19708.85,19710.50,0.00,0,0,0,0
13-10-2023 12:38:00,19710.05,19715.20,19709.20,19711.65,0.00,0,0,0,0
13-10-2023 12:39:00,19714.40,19714.40,19709.45,19711.75,0.00,0,0,0,0
13-10-2023 12:40:00,19713.80,19714.55,19711.50,19711.95,0.00,0,0,0,0
13-10-2023 12:41:00,19714.00,19720.30,19713.15,19718.15,0.00,0,0,0,0
13-10-2023 12:42:00,19720.10,19721.95,19717.65,19717.65,0.00,0,0,0,0
13-10-2023 12:43:00,19719.40,19719.40,19712.40,19712.40,0.00,0,0,0,0
13-10-2023 12:44:00,19714.15,19721.40,19713.85,19718.85,0.00,0,0,0,0
13-10-2023 12:45:00,19720.50,19722.05,19717.75,19718.60,0.00,0,0,0,0
13-10-2023 12:46:00,19720.05,19722.50,19716.60,19719.45,0.00,0,0,0,0
13-10-2023 12:47:00,19721.20,19722.55,19718.85,19718.85,0.00,0,0,0,0
13-10-2023 12:48:00,19720.85,19721.65,19714.90,19714.90,0.00,0,0,0,0
13-10-2023 12:49:00,19717.15,19717.75,19715.05,19715.05,0.00,0,0,0,0
13-10-2023 12:50:00,19716.70,19719.80,19713.70,19717.90,0.00,0,0,0,0
13-10-2023 12:51:00,19719.85,19721.95,19716.60,19716.60,0.00,0,0,0,0
13-10-2023 12:52:00,19719.85,19720.35,19716.40,19716.40,0.00,0,0,0,0
13-10-2023 12:53:00,19718.35,19718.95,19713.05,19713.05,0.00,0,0,0,0
13-10-2023 12:54:00,19715.25,19717.45,19713.70,19714.65,0.00,0,0,0,0
13-10-2023 12:55:00,19716.60,19716.85,19714.55,19714.55,0.00,0,0,0,0
13-10-2023 12:56:00,19715.95,19717.95,19715.05,19715.75,0.00,0,0,0,0
13-10-2023 12:57:00,19717.80,19721.00,19717.50,19717.55,0.00,0,0,0,0
13-10-2023 12:58:00,19719.80,19721.00,19718.30,19719.45,0.00,0,0,0,0
13-10-2023 12:59:00,19721.30,19721.40,19719.60,19719.90,0.00,0,0,0,0
13-10-2023 13:00:00,19721.80,19724.90,19720.70,19720.70,0.00,0,0,0,0
13-10-2023 13:01:00,19723.05,19723.05,19720.15,19720.45,0.00,0,0,0,0
13-10-2023 13:02:00,19722.95,19727.40,19721.85,19725.70,0.00,0,0,0,0
13-10-2023 13:03:00,19728.20,19729.25,19725.75,19727.15,0.00,0,0,0,0
13-10-2023 13:04:00,19728.30,19730.55,19726.25,19729.45,0.00,0,0,0,0
13-10-2023 13:05:00,19730.90,19734.95,19730.65,19732.00,0.00,0,0,0,0
13-10-2023 13:06:00,19734.25,19737.35,19732.30,19732.30,0.00,0,0,0,0
13-10-2023 13:07:00,19735.20,19737.20,19732.85,19734.90,0.00,0,0,0,0
13-10-2023 13:08:00,19735.85,19737.05,19732.40,19734.55,0.00,0,0,0,0
13-10-2023 13:09:00,19737.75,19742.60,19735.85,19738.55,0.00,0,0,0,0
13-10-2023 13:10:00,19740.50,19749.00,19738.95,19746.55,0.00,0,0,0,0
13-10-2023 13:11:00,19746.80,19747.50,19738.10,19740.30,0.00,0,0,0,0
13-10-2023 13:12:00,19743.45,19748.05,19738.60,19744.15,0.00,0,0,0,0
13-10-2023 13:13:00,19747.05,19747.95,19743.80,19745.65,0.00,0,0,0,0
13-10-2023 13:14:00,19745.30,19747.80,19742.65,19743.95,0.00,0,0,0,0
13-10-2023 13:15:00,19746.10,19746.20,19739.95,19740.60,0.00,0,0,0,0
13-10-2023 13:16:00,19743.45,19747.80,19742.00,19746.15,0.00,0,0,0,0
13-10-2023 13:17:00,19747.15,19747.15,19744.10,19744.80,0.00,0,0,0,0
13-10-2023 13:18:00,19747.35,19747.35,19741.20,19744.20,0.00,0,0,0,0
13-10-2023 13:19:00,19744.65,19750.20,19742.90,19745.45,0.00,0,0,0,0
13-10-2023 13:20:00,19747.40,19750.10,19744.80,19745.85,0.00,0,0,0,0
13-10-2023 13:21:00,19746.85,19746.85,19742.85,19742.85,0.00,0,0,0,0
13-10-2023 13:22:00,19744.50,19744.85,19738.80,19738.80,0.00,0,0,0,0
13-10-2023 13:23:00,19740.90,19740.90,19734.90,19736.00,0.00,0,0,0,0
13-10-2023 13:24:00,19738.30,19741.30,19737.40,19739.80,0.00,0,0,0,0
13-10-2023 13:25:00,19741.15,19741.70,19736.75,19736.75,0.00,0,0,0,0
13-10-2023 13:26:00,19739.00,19739.30,19733.35,19733.60,0.00,0,0,0,0
13-10-2023 13:27:00,19736.15,19736.15,19730.40,19730.40,0.00,0,0,0,0
13-10-2023 13:28:00,19731.90,19734.45,19729.80,19729.80,0.00,0,0,0,0
13-10-2023 13:29:00,19732.05,19734.00,19730.15,19732.25,0.00,0,0,0,0
13-10-2023 13:30:00,19735.25,19740.80,19733.25,19738.95,0.00,0,0,0,0
13-10-2023 13:31:00,19741.45,19744.85,19739.30,19742.25,0.00,0,0,0,0
13-10-2023 13:32:00,19744.70,19746.65,19742.05,19744.90,0.00,0,0,0,0
13-10-2023 13:33:00,19747.35,19748.15,19744.40,19746.05,0.00,0,0,0,0
13-10-2023 13:34:00,19749.10,19755.85,19747.65,19755.45,0.00,0,0,0,0
13-10-2023 13:35:00,19755.75,19755.80,19752.60,19754.95,0.00,0,0,0,0
13-10-2023 13:36:00,19755.40,19757.70,19753.20,19753.20,0.00,0,0,0,0
13-10-2023 13:37:00,19755.30,19756.65,19750.55,19750.55,0.00,0,0,0,0
13-10-2023 13:38:00,19752.65,19754.80,19751.00,19751.15,0.00,0,0,0,0
13-10-2023 13:39:00,19753.50,19753.50,19747.55,19748.55,0.00,0,0,0,0
13-10-2023 13:40:00,19750.30,19750.30,19745.25,19746.20,0.00,0,0,0,0
13-10-2023 13:41:00,19748.90,19751.05,19745.60,19745.60,0.00,0,0,0,0
13-10-2023 13:42:00,19747.75,19749.50,19743.05,19743.05,0.00,0,0,0,0
13-10-2023 13:43:00,19745.90,19746.45,19739.65,19743.80,0.00,0,0,0,0
13-10-2023 13:44:00,19747.05,19752.05,19744.65,19749.85,0.00,0,0,0,0
13-10-2023 13:45:00,19751.75,19754.05,19749.15,19749.15,0.00,0,0,0,0
13-10-2023 13:46:00,19752.00,19752.25,19746.20,19748.30,0.00,0,0,0,0
13-10-2023 13:47:00,19750.30,19752.40,19746.95,19748.50,0.00,0,0,0,0
13-10-2023 13:48:00,19750.50,19750.50,19743.95,19743.95,0.00,0,0,0,0
13-10-2023 13:49:00,19747.20,19747.85,19743.60,19744.60,0.00,0,0,0,0
13-10-2023 13:50:00,19746.65,19752.70,19745.25,19748.60,0.00,0,0,0,0
13-10-2023 13:51:00,19751.55,19756.85,19749.90,19751.10,0.00,0,0,0,0
