time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
09-10-2023 15:27:00,19502.85,19503.40,19500.95,19503.40,0.00,0,0,0,0
09-10-2023 15:28:00,19503.15,19503.15,19495.75,19495.75,0.00,0,0,0,0
09-10-2023 15:29:00,19496.95,19502.55,19495.65,19497.50,0.00,0,0,0,0
10-10-2023 09:14:00,19565.60,19565.60,19565.60,19565.60,0.00,0,0,0,0
10-10-2023 09:15:00,19573.15,19595.95,19573.05,19594.40,0.00,0,0,0,0
10-10-2023 09:16:00,19596.20,19606.95,19595.60,19604.85,0.00,0,0,0,0
10-10-2023 09:17:00,19604.70,19605.35,19599.05,19599.05,0.00,0,0,0,0
10-10-2023 09:18:00,19599.15,19600.85,19593.25,19598.95,0.00,0,0,0,0
10-10-2023 09:19:00,19599.85,19603.00,19597.35,19599.90,0.00,0,0,0,0
10-10-2023 09:20:00,19600.85,19603.45,19598.95,19602.40,0.00,0,0,0,0
10-10-2023 09:21:00,19602.20,19606.55,19600.75,19601.80,0.00,0,0,0,0
10-10-2023 09:22:00,19601.20,19601.20,19592.75,19594.15,0.00,0,0,0,0
10-10-2023 09:23:00,19594.70,19597.70,19591.85,19595.20,0.00,0,0,0,0
10-10-2023 09:24:00,19595.75,19599.60,19594.90,19597.30,0.00,0,0,0,0
10-10-2023 09:25:00,19597.50,19598.65,19588.85,19591.65,0.00,0,0,0,0
10-10-2023 09:26:00,19591.70,19594.60,19590.55,19593.50,0.00,0,0,0,0
10-10-2023 09:27:00,19593.55,19594.45,19589.65,19589.75,0.00,0,0,0,0
10-10-2023 09:28:00,19589.95,19590.10,19585.35,19589.85,0.00,0,0,0,0
10-10-2023 09:29:00,19588.60,19592.90,19585.20,19591.65,0.00,0,0,0,0
10-10-2023 09:30:00,19591.40,19594.80,19588.30,19591.50,0.00,0,0,0,0
10-10-2023 09:31:00,19590.75,19593.05,19585.85,19586.45,0.00,0,0,0,0
10-10-2023 09:32:00,19587.00,19587.00,19583.50,19585.50,0.00,0,0,0,0
10-10-2023 09:33:00,19585.20,19589.75,19585.20,19588.95,0.00,0,0,0,0
10-10-2023 09:34:00,19588.00,19593.45,19588.00,19592.60,0.00,0,0,0,0
10-10-2023 09:35:00,19592.15,19592.75,19588.25,19588.30,0.00,0,0,0,0
10-10-2023 09:36:00,19588.75,19590.75,19587.60,19589.75,0.00,0,0,0,0
10-10-2023 09:37:00,19590.35,19595.00,19588.20,19595.00,0.00,0,0,0,0
10-10-2023 09:38:00,19595.40,19598.05,19595.15,19596.95,0.00,0,0,0,0
10-10-2023 09:39:00,19596.40,19600.50,19595.85,19600.20,0.00,0,0,0,0
10-10-2023 09:40:00,19600.35,19603.55,19598.35,19603.35,0.00,0,0,0,0
10-10-2023 09:41:00,19603.05,19603.65,19600.55,19602.20,0.00,0,0,0,0
10-10-2023 09:42:00,19601.90,19602.55,19597.40,19597.40,0.00,0,0,0,0
10-10-2023 09:43:00,19597.80,19597.85,19594.30,19596.90,0.00,0,0,0,0
10-10-2023 09:44:00,19595.75,19596.85,19594.60,19595.20,0.00,0,0,0,0
10-10-2023 09:45:00,19595.55,19602.00,19595.30,19601.60,0.00,0,0,0,0
10-10-2023 09:46:00,19601.90,19602.00,19598.35,19601.95,0.00,0,0,0,0
10-10-2023 09:47:00,19601.50,19601.95,19599.10,19599.95,0.00,0,0,0,0
10-10-2023 09:48:00,19599.20,19602.15,19598.55,19598.55,0.00,0,0,0,0
10-10-2023 09:49:00,19598.70,19599.30,19597.10,19597.90,0.00,0,0,0,0
10-10-2023 09:50:00,19598.20,19598.60,19594.75,19596.95,0.00,0,0,0,0
10-10-2023 09:51:00,19596.85,19603.90,19596.60,19603.90,0.00,0,0,0,0
